barcode,X,Y
R1.64.R2.30.R3.77.P1.54,1.11603302716791,-12.0869872739371
R1.64.R2.31.R3.41.P1.55,-0.086642128578528,-10.7998030571479
R1.64.R2.31.R3.72.P1.55,0.857742087788393,-10.5032778327122
R1.64.R2.40.R3.91.P1.56,2.57952065882532,-12.1576866937105
R1.64.R2.41.R3.86.P1.53,-0.18672141586643,-10.8598939193792
R1.64.R2.43.R3.94.P1.55,6.49367019487097,-13.6434566410807
R1.64.R2.46.R3.37.P1.55,0.743311718778028,-9.09843353902674
R1.64.R2.49.R3.02.P1.55,0.338059120037581,-10.4619501170617
R1.64.R2.50.R3.72.P1.53,1.17854598330249,-11.5186694608101
R1.64.R2.51.R3.46.P1.54,6.3993707877203,-13.355375138436
R1.64.R2.58.R3.15.P1.53,5.28940742067464,-13.616948434686
R1.64.R2.58.R3.90.P1.54,-0.117882966040921,-10.4058980555739
R1.64.R2.61.R3.83.P1.53,4.73904595974085,-13.4127284332778
R1.64.R2.62.R3.70.P1.53,1.81561408539031,-12.1621712146537
R1.64.R2.64.R3.06.P1.55,2.19881470328154,-12.027169437336
R1.64.R2.70.R3.96.P1.55,3.36320677132651,-9.21676959449756
R1.64.R2.71.R3.20.P1.55,1.41599379204454,-10.0215223751308
R1.64.R2.72.R3.29.P1.54,1.11774017252335,-10.4545161540349
R1.64.R2.77.R3.01.P1.55,1.31775783132526,-8.7973052501163
R1.64.R2.77.R3.88.P1.54,0.331163484973116,-11.0922713390703
R1.64.R2.83.R3.77.P1.55,4.09690997318039,-12.31644804871
R1.64.R2.84.R3.28.P1.54,3.9366182752431,-13.2628189363632
R1.64.R2.87.R3.11.P1.56,2.13157398175457,-12.1240160140363
R1.64.R2.89.R3.46.P1.54,-0.0390215767009118,-11.1290051370882
R1.64.R2.91.R3.95.P1.54,3.25658074619911,-12.924510452677
R1.64.R2.93.R3.13.P1.56,-0.435658008852853,-10.7591980974909
R1.64.R2.93.R3.89.P1.54,3.39646503988764,-9.39737929738597
R1.65.R2.03.R3.20.P1.54,4.01600493415015,-11.40484185047
R1.65.R2.04.R3.70.P1.56,-0.125659821786714,-10.9313918995056
R1.65.R2.06.R3.65.P1.55,0.474569754901319,-10.8291767433253
R1.65.R2.11.R3.61.P1.53,2.884022734789,-8.30716178026396
R1.65.R2.13.R3.17.P1.53,-0.0615862145846666,-10.5531931612159
R1.65.R2.13.R3.24.P1.55,1.18180967296701,-9.2569647585404
R1.65.R2.14.R3.37.P1.53,0.0974102025918915,-10.8247484292511
R1.65.R2.15.R3.61.P1.56,1.66040018005572,-9.61915195723001
R1.65.R2.16.R3.80.P1.55,0.309482545712686,-10.95480387834
R1.65.R2.20.R3.28.P1.53,2.00906993294276,-9.85623386833768
R1.65.R2.20.R3.43.P1.54,2.08761221385071,-10.4320796814425
R1.65.R2.26.R3.25.P1.54,0.925107900512558,-9.50727407321619
R1.65.R2.26.R3.44.P1.56,1.38792537383777,-11.8411624580083
R1.65.R2.32.R3.12.P1.55,3.06906883649796,-8.36034993369354
R1.65.R2.32.R3.61.P1.56,1.49747936382024,-11.7411749345324
R1.65.R2.36.R3.42.P1.53,1.24903082660257,-11.6997857990556
R1.65.R2.40.R3.14.P1.56,0.85735639178619,-11.400878090406
R1.65.R2.41.R3.51.P1.55,-0.798030961047268,-10.7114208136342
R1.65.R2.43.R3.18.P1.56,0.170634012617628,-10.6145383395652
R1.65.R2.43.R3.37.P1.55,2.05153543281919,-12.2759136818048
R1.65.R2.51.R3.47.P1.53,-0.316909246646907,-10.8617571690311
R1.65.R2.53.R3.74.P1.54,1.86668370785924,-10.4811216019239
R1.65.R2.55.R3.63.P1.55,2.77148500731411,-12.2291178860822
R1.65.R2.58.R3.65.P1.56,1.37433388440152,-11.5680182608775
R1.65.R2.63.R3.16.P1.55,5.45709921728073,-13.2020542214004
R1.65.R2.65.R3.10.P1.53,3.71264411277278,-13.1233222807035
R1.65.R2.74.R3.74.P1.55,4.48754282633201,-13.2837486178673
R1.65.R2.75.R3.60.P1.54,0.300427458294583,-11.2801986509313
R1.65.R2.77.R3.66.P1.54,1.00529317901288,-9.38154557612589
R1.65.R2.78.R3.17.P1.54,2.51745638739161,-12.6316258185131
R1.65.R2.79.R3.86.P1.54,-0.177701912288554,-10.3370461388504
R1.65.R2.81.R3.44.P1.53,4.51187544335543,-13.2007017296664
R1.65.R2.84.R3.37.P1.55,5.2400071205074,-13.3422594845081
R1.65.R2.84.R3.67.P1.56,-0.928928003947091,-10.7968128069006
R1.65.R2.84.R3.85.P1.55,0.790361144665331,-11.3657545777723
R1.65.R2.88.R3.64.P1.53,2.48864737699784,-9.74351131275588
R1.65.R2.89.R3.13.P1.55,2.4538399562035,-12.6752758376028
R1.65.R2.89.R3.62.P1.54,1.81409437905422,-10.306256629775
R1.66.R2.02.R3.03.P1.55,2.43432042126964,-8.40573291429445
R1.66.R2.14.R3.50.P1.54,6.3082445756611,-13.6683568241568
R1.66.R2.16.R3.72.P1.54,1.14812326906672,-10.0134900352929
R1.66.R2.17.R3.83.P1.54,2.99328006106134,-12.224399800094
R1.66.R2.21.R3.30.P1.53,0.402644090356328,-10.7855748220865
R1.66.R2.23.R3.28.P1.55,1.63023369677628,-9.32879463980656
R1.66.R2.26.R3.36.P1.55,2.71234971043454,-11.9614185395047
R1.66.R2.27.R3.44.P1.54,5.77447420722353,-13.4578856601188
R1.66.R2.27.R3.70.P1.55,4.24381499196676,-13.4089387315879
R1.66.R2.29.R3.29.P1.55,0.712924073545997,-9.79919128392938
R1.66.R2.32.R3.10.P1.53,2.11224678649166,-9.92537520049514
R1.66.R2.32.R3.73.P1.53,-0.426568923515888,-10.4383833990467
R1.66.R2.33.R3.77.P1.54,2.41385567981372,-12.097852992196
R1.66.R2.34.R3.04.P1.55,-1.30717513740453,-10.6173595181098
R1.66.R2.36.R3.83.P1.55,-0.393638505546661,-10.7698106055613
R1.66.R2.39.R3.81.P1.56,0.314089807668434,-11.1615945206426
R1.66.R2.41.R3.39.P1.53,2.53085120135859,-9.70257558379621
R1.66.R2.42.R3.45.P1.55,1.566833922376,-11.8781077134275
R1.66.R2.44.R3.82.P1.53,2.57707001731245,-12.4626668891512
R1.66.R2.46.R3.86.P1.56,5.96450182334099,-13.4618352186859
R1.66.R2.47.R3.36.P1.54,2.66736647833687,-12.1061261594202
R1.66.R2.56.R3.06.P1.54,1.64034659152912,-12.000824287099
R1.66.R2.57.R3.15.P1.53,0.393159291298236,-10.215456939001
R1.66.R2.58.R3.80.P1.54,2.94343380553954,-10.3838230769047
R1.66.R2.59.R3.35.P1.54,6.29390665914336,-13.8576571420885
R1.66.R2.64.R3.15.P1.56,3.61425133886273,-11.5167872475508
R1.66.R2.68.R3.23.P1.54,3.7759971961346,-13.204249999561
R1.66.R2.68.R3.81.P1.55,6.16366802657581,-13.7332067254779
R1.66.R2.75.R3.09.P1.54,-0.523123291199293,-10.7791841836052
R1.66.R2.83.R3.10.P1.56,0.126556677047935,-10.7149981727048
R1.66.R2.90.R3.05.P1.53,-0.555196501010191,-10.7809847494435
R1.66.R2.90.R3.70.P1.53,0.325180893989138,-11.2689455129813
R1.66.R2.92.R3.81.P1.55,-0.138510080147134,-10.7484533315825
R1.66.R2.94.R3.69.P1.53,2.00708743622492,-12.3001258455668
R1.67.R2.04.R3.04.P1.55,4.57631065015268,-13.2420757704378
R1.67.R2.05.R3.30.P1.56,2.99901184291948,-12.9730030894323
R1.67.R2.05.R3.84.P1.54,4.25053053945267,-12.9197885051503
R1.67.R2.06.R3.40.P1.55,1.28359867377859,-9.57309654773027
R1.67.R2.08.R3.47.P1.55,4.33512237027776,-13.3799296589007
R1.67.R2.10.R3.68.P1.55,4.24238277207814,-12.911739296988
R1.67.R2.11.R3.96.P1.54,-0.394673347520445,-10.7094595991758
R1.67.R2.22.R3.21.P1.56,4.00121794010526,-13.3773273936546
R1.67.R2.24.R3.27.P1.55,5.96053239739612,-13.6388217982069
R1.67.R2.32.R3.16.P1.53,2.10501765251346,-10.4623711612289
R1.67.R2.32.R3.24.P1.54,4.6732110988537,-13.0939060208996
R1.67.R2.36.R3.36.P1.53,0.242255915750455,-10.9731617268382
R1.67.R2.37.R3.18.P1.53,4.84247141907519,-13.0090106851308
R1.67.R2.48.R3.32.P1.53,0.892726201131809,-9.25555080972054
R1.67.R2.51.R3.83.P1.56,-0.0591678902392826,-11.0039141948848
R1.67.R2.52.R3.59.P1.55,5.83976864299856,-13.5769030344418
R1.67.R2.54.R3.10.P1.55,3.02300403584138,-12.3508269868631
R1.67.R2.55.R3.18.P1.54,4.43801550538987,-12.9794545555224
R1.67.R2.61.R3.27.P1.55,1.33562442823459,-9.14542230140473
R1.67.R2.70.R3.17.P1.55,3.45144025368392,-13.0019088909358
R1.67.R2.76.R3.84.P1.56,0.663137942488142,-10.5451201398178
R1.67.R2.77.R3.90.P1.56,3.64411210341107,-12.9661409948467
R1.67.R2.82.R3.81.P1.55,3.09536191059618,-12.8740702767397
R1.67.R2.83.R3.32.P1.56,4.14977736759354,-11.4637986551537
R1.67.R2.85.R3.52.P1.55,3.14489442484144,-12.2583508441631
R1.67.R2.87.R3.94.P1.55,1.55923871484439,-11.6802176201907
R1.67.R2.90.R3.03.P1.53,0.0343813123961445,-10.3468613278932
R1.67.R2.90.R3.08.P1.54,0.0812322281158885,-10.4070668155648
R1.67.R2.96.R3.45.P1.53,0.928592201502224,-9.48211176230557
R1.68.R2.01.R3.16.P1.55,4.37351862070051,-13.4850485180283
R1.68.R2.02.R3.38.P1.54,1.52703686804886,-11.5688145495909
R1.68.R2.05.R3.83.P1.56,3.93070746520504,-13.0768230109489
R1.68.R2.06.R3.10.P1.54,1.27473726968955,-11.2663212397475
R1.68.R2.07.R3.95.P1.54,-0.734659335226259,-10.7317075365091
R1.68.R2.08.R3.03.P1.53,0.220632239573471,-11.0619841074012
R1.68.R2.09.R3.74.P1.56,3.52114158778293,-13.1471817447341
R1.68.R2.11.R3.42.P1.56,0.909948133144993,-11.4305156394649
R1.68.R2.23.R3.06.P1.55,1.22134538267966,-9.35056428340207
R1.68.R2.24.R3.24.P1.55,2.58997470161631,-12.3977147599113
R1.68.R2.33.R3.18.P1.53,2.00295291489652,-9.95396241639598
R1.68.R2.35.R3.72.P1.54,2.87609664393127,-12.5939843203464
R1.68.R2.39.R3.38.P1.56,2.76018725692202,-12.5325859767703
R1.68.R2.43.R3.67.P1.54,2.45964534130929,-12.1799167732161
R1.68.R2.44.R3.86.P1.53,3.87567175508101,-12.7683506511898
R1.68.R2.45.R3.85.P1.53,3.07284676534195,-12.5228736403496
R1.68.R2.46.R3.30.P1.55,0.458759573163249,-10.1454808016581
R1.68.R2.51.R3.30.P1.54,2.10616416871575,-12.0506305426666
R1.68.R2.54.R3.95.P1.55,0.201377800818295,-10.9251121259053
R1.68.R2.58.R3.83.P1.53,1.34073481339042,-11.5103737658439
R1.68.R2.59.R3.26.P1.55,-1.72281121539273,-10.5278004797355
R1.68.R2.64.R3.86.P1.54,4.54500858298851,-13.4319342672975
R1.68.R2.67.R3.71.P1.54,0.750984840986501,-10.5570840884906
R1.68.R2.73.R3.04.P1.54,1.04267807854054,-9.39289518156159
R1.68.R2.73.R3.95.P1.55,1.43979894370217,-9.78467133019203
R1.68.R2.77.R3.16.P1.54,-0.312399936432829,-10.697351832956
R1.68.R2.83.R3.31.P1.56,1.50295220307686,-10.5460590717713
R1.68.R2.83.R3.53.P1.54,2.67758613821892,-8.56871409897777
R1.68.R2.84.R3.08.P1.53,3.42262248390698,-13.114861676325
R1.68.R2.85.R3.28.P1.54,4.43227015625693,-12.8225867950952
R1.68.R2.91.R3.02.P1.53,1.4808597212159,-9.99927288038814
R1.68.R2.91.R3.95.P1.55,3.59559911060051,-13.0943919343719
R1.68.R2.92.R3.67.P1.56,2.53383035464562,-12.2141606825228
R1.69.R2.01.R3.46.P1.55,0.117383283844616,-10.8169210945104
R1.69.R2.04.R3.05.P1.55,5.7914022404197,-13.5105593842572
R1.69.R2.12.R3.67.P1.53,0.749502575425332,-11.269819182818
R1.69.R2.17.R3.44.P1.54,3.21681370688735,-9.36937982326095
R1.69.R2.18.R3.61.P1.56,4.68827684853986,-13.3694762155611
R1.69.R2.19.R3.41.P1.53,0.340212805457285,-10.9709713346428
R1.69.R2.21.R3.61.P1.54,-0.600046572427587,-10.8406748318556
R1.69.R2.22.R3.74.P1.54,3.01869429725282,-12.9656769786384
R1.69.R2.24.R3.54.P1.55,-0.7114793753837,-10.7582406439409
R1.69.R2.26.R3.72.P1.56,-0.231209567846489,-10.8704751803644
R1.69.R2.27.R3.09.P1.56,1.29095894068458,-9.21699001183407
R1.69.R2.27.R3.40.P1.56,2.72888388837655,-12.6481263737456
R1.69.R2.27.R3.45.P1.56,0.426115332590386,-10.9319323017032
R1.69.R2.28.R3.62.P1.53,2.02525257199059,-10.0207130893755
R1.69.R2.33.R3.17.P1.53,-1.621075975699,-10.5475115198605
R1.69.R2.33.R3.33.P1.55,4.48349067037997,-12.8033976377001
R1.69.R2.33.R3.34.P1.53,0.698817750923121,-10.7662243763491
R1.69.R2.34.R3.28.P1.53,1.87737777198932,-9.31597236621249
R1.69.R2.38.R3.42.P1.53,-0.412529060148519,-10.7174332162068
R1.69.R2.40.R3.69.P1.53,3.83719839820339,-13.0246198172247
R1.69.R2.42.R3.36.P1.53,-0.206813421435497,-10.65992619426
R1.69.R2.46.R3.05.P1.55,2.20354749144613,-10.2279545688795
R1.69.R2.53.R3.41.P1.54,3.13283693506306,-12.6102584776862
R1.69.R2.55.R3.39.P1.55,3.86273580671751,-13.1451131845717
R1.69.R2.56.R3.35.P1.53,0.985878217032907,-10.334693546449
R1.69.R2.61.R3.61.P1.55,1.07085304470805,-9.39860083575847
R1.69.R2.64.R3.18.P1.55,5.72538607115081,-13.6413935609998
R1.69.R2.66.R3.37.P1.56,3.64239488157636,-12.9864264379998
R1.69.R2.70.R3.11.P1.53,1.75720600206812,-9.6347088420799
R1.69.R2.78.R3.50.P1.55,5.59342361325229,-13.3600722383249
R1.69.R2.82.R3.45.P1.55,0.220701018568101,-10.6643638995399
R1.69.R2.85.R3.68.P1.55,0.191681042890415,-11.0958718353557
R1.69.R2.86.R3.65.P1.53,3.40903778720377,-11.4510053191
R1.69.R2.89.R3.67.P1.56,2.33820934781305,-10.3866249826448
R1.70.R2.02.R3.31.P1.55,3.51080733760651,-12.959560421431
R1.70.R2.05.R3.55.P1.55,2.75453396912424,-12.2256320643585
R1.70.R2.06.R3.59.P1.54,0.693245018454503,-10.8457258933245
R1.70.R2.07.R3.56.P1.53,1.94903169816254,-12.3029957675687
R1.70.R2.09.R3.74.P1.56,2.0788574190631,-12.0476059146854
R1.70.R2.09.R3.84.P1.54,6.15591895334637,-13.8293264155609
R1.70.R2.12.R3.18.P1.54,3.05738613771513,-12.7817880523923
R1.70.R2.14.R3.68.P1.56,5.36121363179794,-13.7163798144741
R1.70.R2.15.R3.79.P1.54,6.79619025507264,-13.8265036732383
R1.70.R2.17.R3.43.P1.54,3.70836990798167,-12.5568042773665
R1.70.R2.17.R3.82.P1.55,3.72235315247485,-7.98338176667266
R1.70.R2.18.R3.02.P1.56,5.46605984075102,-13.5045255754127
R1.70.R2.18.R3.53.P1.54,-0.378947112445358,-10.7423548511536
R1.70.R2.18.R3.65.P1.53,-0.425082873165781,-10.7314431452876
R1.70.R2.19.R3.61.P1.53,5.7581540222697,-13.8234579040966
R1.70.R2.20.R3.72.P1.54,4.39500223611633,-13.1956230772034
R1.70.R2.24.R3.82.P1.54,1.7969883878091,-12.1772858116334
R1.70.R2.25.R3.45.P1.55,4.14054372482704,-12.8409755173996
R1.70.R2.26.R3.58.P1.55,1.26685601935144,-9.36363838430178
R1.70.R2.26.R3.79.P1.55,5.73745230001902,-13.7524758409664
R1.70.R2.28.R3.55.P1.54,2.25046429642708,-10.2213610386891
R1.70.R2.29.R3.60.P1.54,0.459959844110207,-10.2437654783073
R1.70.R2.31.R3.83.P1.56,3.08310463982728,-12.3569836700544
R1.70.R2.34.R3.53.P1.55,3.01031956883555,-12.5125500945492
R1.70.R2.42.R3.84.P1.56,1.09361571579446,-10.0524178114422
R1.70.R2.43.R3.85.P1.54,-0.388343279339067,-10.8158453409079
R1.70.R2.44.R3.40.P1.55,0.893931453740195,-10.3664123354374
R1.70.R2.47.R3.06.P1.53,3.03019714215817,-12.6651448413645
R1.70.R2.47.R3.64.P1.54,2.75451035198576,-12.6588666735251
R1.70.R2.48.R3.73.P1.54,4.19720921261885,-12.8528188603485
R1.70.R2.49.R3.27.P1.54,1.24457121999207,-11.4565885070404
R1.70.R2.50.R3.15.P1.54,2.42331086903669,-9.77545239266731
R1.70.R2.54.R3.42.P1.55,3.43539429065242,-12.5306502979742
R1.70.R2.60.R3.22.P1.54,4.33365788035094,-11.841399500187
R1.70.R2.63.R3.32.P1.55,1.23116535141035,-9.64903172648474
R1.70.R2.66.R3.62.P1.54,1.4931665046928,-11.8730495429946
R1.70.R2.72.R3.44.P1.53,3.02927705218063,-12.0559391884188
R1.70.R2.77.R3.48.P1.55,3.04854277687435,-12.8022870744558
R1.70.R2.81.R3.08.P1.56,1.17364129039586,-11.5968076131719
R1.70.R2.85.R3.21.P1.53,2.7146153545284,-11.9804951503465
R1.70.R2.87.R3.51.P1.55,-0.0438076008494662,-10.7957503645257
R1.70.R2.92.R3.12.P1.54,3.36993815148745,-12.696459604551
R1.70.R2.93.R3.69.P1.54,4.99159914642787,-13.49025620138
R1.70.R2.95.R3.22.P1.56,0.385080232257006,-10.6805697479513
R1.71.R2.02.R3.49.P1.55,3.10389291773244,-11.6352465734786
R1.71.R2.07.R3.02.P1.56,2.71556155895821,-12.3045011994094
R1.71.R2.08.R3.44.P1.56,1.387688132142,-9.17512403998499
R1.71.R2.09.R3.64.P1.53,3.6342469569259,-12.6237555591922
R1.71.R2.13.R3.86.P1.55,3.62911291361581,-12.6258691258186
R1.71.R2.14.R3.66.P1.54,4.36427041541968,-12.6653989688704
R1.71.R2.15.R3.86.P1.54,-0.398166885619213,-10.8074093839512
R1.71.R2.16.R3.48.P1.54,1.92975733779264,-12.0251490390236
R1.71.R2.17.R3.54.P1.54,3.20391225688578,-12.6779528223173
R1.71.R2.23.R3.85.P1.53,2.90206948057002,-12.8337225394258
R1.71.R2.26.R3.14.P1.53,0.72922923346168,-9.83812830190492
R1.71.R2.28.R3.40.P1.56,-0.756359279877459,-10.7387705862711
R1.71.R2.30.R3.23.P1.55,3.27355707363636,-12.9434108314465
R1.71.R2.32.R3.64.P1.55,0.179754635899665,-10.6996615442135
R1.71.R2.35.R3.72.P1.54,3.26027231135104,-8.65578109247168
R1.71.R2.36.R3.88.P1.54,0.940507330722752,-9.50911553751592
R1.71.R2.42.R3.41.P1.56,2.92113781940554,-8.79989565384239
R1.71.R2.43.R3.36.P1.54,1.57747027494609,-11.953367257012
R1.71.R2.50.R3.81.P1.56,2.93866470804286,-10.039387078582
R1.71.R2.51.R3.67.P1.54,1.46824635918261,-11.4114068382904
R1.71.R2.53.R3.24.P1.54,-0.0954987984451203,-10.7607461403282
R1.71.R2.54.R3.52.P1.55,3.08558748679902,-12.3669280191672
R1.71.R2.54.R3.62.P1.56,3.61280832281641,-12.2000018693904
R1.71.R2.60.R3.68.P1.53,3.54801203900137,-12.4506697051464
R1.71.R2.64.R3.31.P1.54,0.17839324155643,-10.6119459618044
R1.71.R2.71.R3.17.P1.55,0.606787374648183,-11.0728531580206
R1.71.R2.74.R3.79.P1.55,0.402930704301114,-10.6134327727478
R1.71.R2.75.R3.29.P1.56,-0.571773301387177,-10.6855357891089
R1.71.R2.75.R3.63.P1.54,-0.228180763014409,-10.741984646631
R1.71.R2.79.R3.22.P1.53,0.0901816481857435,-10.9790215188925
R1.71.R2.80.R3.65.P1.55,2.15945768305913,-9.68065462607178
R1.71.R2.81.R3.82.P1.53,1.90846584345277,-12.090212622284
R1.71.R2.83.R3.39.P1.55,2.93301605184442,-11.1672150018322
R1.71.R2.85.R3.39.P1.54,-0.363776800964055,-10.2276109161661
R1.71.R2.86.R3.42.P1.56,1.01306009570903,-9.33297737756357
R1.71.R2.89.R3.61.P1.54,2.36363110460989,-9.76134697025886
R1.71.R2.89.R3.85.P1.54,4.60302071996299,-13.334393934667
R1.71.R2.92.R3.22.P1.54,2.1995903018394,-9.83161195552232
R1.71.R2.93.R3.90.P1.56,1.36190718740678,-8.91733353702484
R1.71.R2.94.R3.31.P1.53,1.83030145366807,-12.0184730800825
R1.71.R2.94.R3.64.P1.55,0.67252585000031,-10.0543638763946
R1.71.R2.96.R3.32.P1.55,3.77518320599053,-12.7402970007269
R1.72.R2.01.R3.39.P1.54,0.27989288120613,-10.6930832616473
R1.72.R2.01.R3.65.P1.54,2.73794688606908,-12.4940983074693
R1.72.R2.05.R3.63.P1.56,1.65104038824258,-11.8692193056745
R1.72.R2.06.R3.10.P1.54,2.52897468989984,-11.4048239686678
R1.72.R2.08.R3.09.P1.55,1.22004564143193,-11.4128852782183
R1.72.R2.09.R3.33.P1.55,-0.553047936183584,-10.7864749824656
R1.72.R2.10.R3.63.P1.55,3.92496082446949,-11.4876512775717
R1.72.R2.11.R3.62.P1.56,1.5645983844236,-9.73441264799932
R1.72.R2.17.R3.72.P1.54,5.6628607668425,-13.507838646895
R1.72.R2.20.R3.42.P1.54,2.71668165206832,-12.5178779829023
R1.72.R2.22.R3.72.P1.54,-0.0432956852709209,-11.007679337995
R1.72.R2.24.R3.86.P1.56,0.117152690273558,-11.1089301179552
R1.72.R2.34.R3.50.P1.55,5.82943545512117,-13.2557078420077
R1.72.R2.39.R3.24.P1.55,0.37211763428383,-11.0553359990983
R1.72.R2.40.R3.53.P1.55,4.49522453899896,-13.4801133366939
R1.72.R2.41.R3.56.P1.54,2.05054604868551,-12.1927527692196
R1.72.R2.42.R3.50.P1.55,0.917738490212042,-9.32301937967418
R1.72.R2.43.R3.67.P1.53,4.56669785176978,-13.1811483560646
R1.72.R2.59.R3.18.P1.55,7.71779648907516,-14.0538367386827
R1.72.R2.60.R3.01.P1.55,2.2118433016063,-11.9975614061843
R1.72.R2.61.R3.67.P1.53,3.83125821174962,-13.2949190569638
R1.72.R2.62.R3.84.P1.55,4.2686871219671,-13.1191176404202
R1.72.R2.62.R3.94.P1.55,1.10839728040052,-10.5834822314736
R1.72.R2.64.R3.86.P1.55,1.51855251443742,-9.10773502996255
R1.72.R2.70.R3.69.P1.55,0.135279979361082,-10.9706100579016
R1.72.R2.74.R3.72.P1.55,1.2770376587549,-11.4271685478384
R1.72.R2.76.R3.54.P1.55,3.22792388203243,-12.6862116941706
R1.72.R2.78.R3.36.P1.56,1.13282348304486,-10.3444268246185
R1.72.R2.79.R3.13.P1.56,-0.0928294444555117,-10.9770117260672
R1.72.R2.84.R3.69.P1.54,3.34692592896097,-11.1427939281115
R1.72.R2.92.R3.09.P1.56,3.621996015887,-12.1017908443177
R1.72.R2.93.R3.44.P1.54,3.81115043733101,-11.6107261735942
R1.72.R2.94.R3.32.P1.53,1.32131629601269,-11.6967736526609
R1.73.R2.04.R3.36.P1.54,0.172499385647822,-10.7234841145759
R1.73.R2.06.R3.28.P1.56,6.2954358288303,-13.7544108003353
R1.73.R2.07.R3.89.P1.56,0.681766993027925,-9.85083157318201
R1.73.R2.13.R3.67.P1.56,2.76694774583096,-12.524784244272
R1.73.R2.19.R3.69.P1.54,0.398145985760126,-10.8277549386725
R1.73.R2.19.R3.74.P1.55,2.58138266767103,-12.246518346373
R1.73.R2.21.R3.21.P1.55,-0.154452560808953,-10.6284016616072
R1.73.R2.21.R3.91.P1.55,3.89766055968657,-11.9717491898457
R1.73.R2.33.R3.41.P1.54,0.390935766721486,-11.2186786174782
R1.73.R2.34.R3.50.P1.54,6.17867659041781,-13.6225884966399
R1.73.R2.35.R3.08.P1.54,8.26008023974971,-12.9717216652622
R1.73.R2.39.R3.20.P1.54,0.265904484106194,-10.3676927073155
R1.73.R2.39.R3.70.P1.55,2.17744437026266,-10.048248089902
R1.73.R2.42.R3.43.P1.55,0.780030465347689,-9.93138055013774
R1.73.R2.43.R3.36.P1.55,0.868318103757059,-10.9056046688542
R1.73.R2.50.R3.30.P1.55,6.01200706721196,-13.8119232402706
R1.73.R2.50.R3.67.P1.55,-0.741806996229769,-10.6798801046675
R1.73.R2.54.R3.30.P1.53,3.97650627025214,-12.8319308207937
R1.73.R2.55.R3.02.P1.55,1.50934317184614,-9.91386036515122
R1.73.R2.56.R3.71.P1.55,1.1242177089587,-9.12158100797321
R1.73.R2.59.R3.39.P1.54,-0.798790537057185,-10.7408623472373
R1.73.R2.66.R3.12.P1.54,5.45468095976559,-13.1286553291458
R1.73.R2.66.R3.48.P1.55,0.352192220209886,-11.3043080224581
R1.73.R2.67.R3.10.P1.54,0.484053762728607,-10.2806727195118
R1.73.R2.71.R3.39.P1.53,0.376907510235859,-10.575772683561
R1.73.R2.73.R3.85.P1.55,3.90675865284912,-13.2672954923899
R1.73.R2.75.R3.22.P1.56,6.02323983782188,-13.7098487746731
R1.73.R2.77.R3.46.P1.54,0.664488831729468,-11.1946970437797
R1.73.R2.80.R3.35.P1.53,3.24653243325718,-12.8874035593013
R1.73.R2.82.R3.41.P1.55,2.90455418444645,-11.6498337777002
R1.73.R2.87.R3.33.P1.55,0.258913982262603,-11.0316630767714
R1.73.R2.88.R3.32.P1.55,-0.282464980637296,-10.7306192553699
R1.73.R2.95.R3.39.P1.56,-0.151315573691369,-10.9170950756336
R1.74.R2.01.R3.41.P1.55,3.32645335563504,-12.7721262409262
R1.74.R2.04.R3.13.P1.55,0.0709203025355961,-10.8052760462286
R1.74.R2.04.R3.14.P1.54,5.26080773992199,-13.5836003920945
R1.74.R2.04.R3.32.P1.55,0.502111999634357,-9.85402555427555
R1.74.R2.08.R3.65.P1.54,1.81879496548366,-11.4933339713866
R1.74.R2.10.R3.60.P1.56,1.46916794429163,-9.33873057373694
R1.74.R2.11.R3.22.P1.53,2.80534096946744,-12.6290756499374
R1.74.R2.11.R3.35.P1.53,3.75007180815227,-13.2509453731115
R1.74.R2.11.R3.78.P1.55,5.94404389838838,-13.6461539182691
R1.74.R2.13.R3.70.P1.54,4.40245220752847,-13.3695561815238
R1.74.R2.13.R3.90.P1.54,2.70987671521912,-12.6059194466121
R1.74.R2.14.R3.31.P1.54,3.81512773754098,-12.7848562143853
R1.74.R2.17.R3.47.P1.55,-0.416166547488263,-10.7623339340462
R1.74.R2.23.R3.45.P1.54,-0.0419326594830675,-10.6389455851055
R1.74.R2.28.R3.33.P1.54,0.476232444718674,-10.4621457858906
R1.74.R2.29.R3.72.P1.56,-0.526525823486403,-10.1628222638753
R1.74.R2.29.R3.87.P1.56,-0.629444470644743,-9.96515127478578
R1.74.R2.30.R3.41.P1.56,5.01037930920865,-13.3270182140074
R1.74.R2.34.R3.20.P1.55,5.27614148073738,-13.4852992959132
R1.74.R2.37.R3.62.P1.56,0.926773538968648,-9.93585291196738
R1.74.R2.39.R3.03.P1.56,4.31768363248852,-13.3198779881949
R1.74.R2.40.R3.14.P1.54,1.06472117366447,-9.72961634239806
R1.74.R2.40.R3.30.P1.54,3.23659120483092,-12.6235126536937
R1.74.R2.43.R3.44.P1.55,3.73780054078952,-12.1894534410299
R1.74.R2.44.R3.37.P1.54,4.31079584745053,-12.8094037085777
R1.74.R2.44.R3.42.P1.55,1.5033320101598,-9.9298858968237
R1.74.R2.44.R3.91.P1.55,-0.349439929682912,-10.8943658288949
R1.74.R2.45.R3.24.P1.55,4.06699664841186,-12.8906436068229
R1.74.R2.54.R3.02.P1.55,1.01523209286226,-9.45473205018273
R1.74.R2.54.R3.09.P1.53,6.46415811041486,-12.8340061384198
